reaction,lower_bound,upper_bound,is_reversible,name,flux,essentiality
CLPNS181pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C18:1)",0.0,0
EX_cys__L_e,0.0,1000.0,False,L-Cysteine exchange,0.0,-1
PG161abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)",0.0,1
PGP120abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)",0.0,1
MALtex,-1000.0,1000.0,True,Malate transport via diffusion (extracellular to periplasm),0.0,0
NO3tex,-1000.0,1000.0,True,Nitrate transport via diffusion (extracellular to periplasm),0.0,0
3OAS141,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1),0.0,1
3OAR121,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1),0.0,1
CFAS160G,0.0,1000.0,False,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)",0.0,0
PGP161abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)",0.0,1
PGP181abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",0.0,1
PA120abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C12:0, periplasm)",0.0,1
PLIPA1G120pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)",0.0,0
URAt2pp,0.0,1000.0,False,Uracil transport in via proton symport (periplasm),0.0,0
FACOAE141,0.0,1000.0,False,Fatty-acid-CoA thioesterase (tetradecenoate),0.0,0
CLPNS120pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C12:0)",0.0,0
ALPATE160pp,0.0,1000.0,False,"Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)",0.0,1
FACOAE161,0.0,1000.0,False,Fatty-acid-CoA thioesterase (hexadecenoate),0.12362141955958285,0
EX_gsn_e,0.0,1000.0,False,Guanosine exchange,0.0,-1
TTDCEAtexi,0.0,1000.0,False,Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,0
HDCEAtexi,0.0,1000.0,False,Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,0
ALPATG160pp,0.0,1000.0,False,"Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)",0.0,1
2AGPGAT120,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0),0.0,0
LPLIPAL2ATE120,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C12:0)",0.0,0
ALAALAD,0.0,1000.0,False,D-alanine-D-alanine dipeptidase,0.0,0
2AGPEAT180,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0),0.0,0
LPLIPAL2ATE140,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:0)",0.0,0
EX_orot_e,0.0,1000.0,False,Orotate exchange,0.0,-1
LPLIPAL2ATE160,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)",0.0,0
LPLIPAL2ATE180,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)",0.0,0
LPLIPAL2ATE141,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:1)",0.0,0
2AGPEAT181,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1),0.0,0
2AGPGAT140,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0),0.0,0
PLIPA1E181pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)",0.0,0
PLIPA1G180pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)",0.0,0
LPLIPAL2ATE161,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)",0.0,0
LPLIPAL2ATE181,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:1)",0.0,0
FACOAL141t2pp,0.0,1000.0,False,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),0.0,0
FACOAL161t2pp,0.0,1000.0,False,Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling),0.0,0
PA160abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C16:0, periplasm)",0.0,1
PLIPA1G181pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)",0.0,0
ALAALAabcpp,0.0,1000.0,False,D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm),0.0,0
HEXt2rpp,-1000.0,1000.0,True,"Hexanoate transport via proton symport, reversible (periplasm)",0.0,0
G3PEabcpp,0.0,1000.0,False,Sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm),0.0,0
G3PCabcpp,0.0,1000.0,False,Sn-glycerol-3-phosphocholine transport via ABC system (periplasm),0.0,0
2AGPGAT161,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1),0.0,0
PA181abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C18:1, periplasm)",0.0,1
12DGR141tipp,0.0,1000.0,False,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:1)",0.0,-1
AMPTASEPG,0.0,1000.0,False,Aminopeptidase (pro-gly),0.0,0
ADSL1r,-1000.0,1000.0,True,Adenylsuccinate lyase,0.24596740872610087,1
PROGLYabcpp,0.0,1000.0,False,L-Prolinylglycine (Pro-Gly) transport via ABC system (periplasm),0.0,0
GTHRDabcpp,0.0,1000.0,False,Reduced glutathione via ABC system (periplasm),0.0,0
PGPP140pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",0.0,1
PGPP141pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)",0.0,1
PGPP160pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)",0.0,1
2AGPG140tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) transporter via facilitated diffusion (periplasm),0.0,0
PGPP180pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)",0.0,1
2AGPG160tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm),0.0,0
SERD_D,0.0,1000.0,False,D-serine deaminase,0.0,0
CLPNH141pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C14:1)",0.0,-1
CLPNH160pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C16:0)",0.0,-1
CLPNH161pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C16:1)",0.0,-1
AICART,-1000.0,1000.0,True,Phosphoribosylaminoimidazolecarboxamide formyltransferase,0.44585167652622926,1
CLPNH181pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C18:1)",0.0,-1
D_LACt2pp,-1000.0,1000.0,True,D-lactate transport via proton symport (periplasm),0.0,0
PLIPA1E180pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)",0.0,0
RIBtex,-1000.0,1000.0,True,Ribose transport via diffusion (extracellular to periplasm),0.0,0
FLVRx,0.0,1000.0,False,Flavin reductase (NAD),0.0,0
THMtex,-1000.0,1000.0,True,Thiamine transport via diffusion (extracellular to periplasm),0.0,0
XYLUtex,-1000.0,1000.0,True,L-xylulose transport via diffusion (extracellular to periplasm),0.0,0
PLIPA1G140pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)",0.0,0
PLIPA1G161pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)",0.0,0
CLPNS160pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C16:0)",0.0,0
CLPNS161pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C16:1)",0.0,0
EX_manglyc_e,0.0,1000.0,False,2(alpha-D-Mannosyl)-D-glycerate exchange,0.0,-1
ALLtex,-1000.0,1000.0,True,Allose transport via diffusion (extracellular to periplasm),0.0,0
PG160abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C16:0, periplasm)",0.0,1
FRUpts2pp,0.0,1000.0,False,Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm),0.0,1
PGP140abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C14:0, periplasm)",0.0,1
PAPA120pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C12:0)",0.0,0
PAPA140pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C14:0)",0.0,0
GGPTRCO,0.0,1000.0,False,Gamma glutamyl putrescine oxidase,0.0,0
EX_metsox_R__L_e,0.0,1000.0,False,L-methionine-R-sulfoxide exchange,0.0,-1
PAPA141pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C14:1)",0.0,0
34dhpactex,-1000.0,1000.0,True,Dihydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),0.0,0
PAPA160pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C16:0)",0.0,0
G6Pt6_2pp,0.0,1000.0,False,Glucose-6-phosphate transport via phosphate antiport (periplasm),0.0,0
PAPA161pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C16:1)",0.0,0
MALTHXtexi,0.0,1000.0,False,Maltohexaose transport via diffusion (extracellular to periplasm) irreversible,0.0,0
12PPDStpp,-1000.0,1000.0,True,"(S)-Propane-1,2-diol facilitated transport (periplasm)",0.0,-1
PAPA180pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C18:0)",0.0,0
PROtex,-1000.0,1000.0,True,L-proline transport via diffusion (extracellular to periplasm),0.0,0
HPYRI,-1000.0,1000.0,True,Hydroxypyruvate isomerase,0.0,0
FE3HOXUtex,0.0,1000.0,False,Fe(III)hydroxamate unloaded secretion,0.0,-1
HYD1pp,0.0,1000.0,False,Hydrogenase (ubiquinone-8: 2 protons) (periplasm),0.0,0
EX_cl_e,-1000.0,1000.0,True,Chloride exchange,-0.004277458244526475,-1
FE3DHBZStonex,0.0,1000.0,False,"Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",0.0,1
AACTOOR,0.0,1000.0,False,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),0.0,-1
H2tpp,-1000.0,1000.0,True,Hydrogen transport diffusion (periplasm),0.0,0
23DAPPAtex,-1000.0,1000.0,True,"2,3-diaminopropionate transport via diffusion",0.0,0
ECAP3pp,0.0,1000.0,False,Enterobacterial common antigen polymerase (periplasm),0.0,1
FEOXAMtonex,0.0,1000.0,False,Ferroxamine transport via ton system (extracellular),0.0,1
TPRDCOAS,0.0,1000.0,False,Triphosphoribosyl-dephospho-CoA synthase,0.0,0
ACGAM1PPpp,0.0,1000.0,False,N-acetyl-D-glucosamine 1-phosphatase (periplasm),0.0,-1
EX_dgmp_e,0.0,1000.0,False,DGMP exchange,0.0,-1
GAMptspp,0.0,1000.0,False,D-glucosamine transport via PEP:Pyr PTS (periplasm),0.0,1
GSNt2pp,0.0,1000.0,False,Guanosine transport in via proton symport (periplasm),0.0,0
EX_4hoxpacd_e,0.0,1000.0,False,4-Hydroxyphenylacetaldehyde exchange,0.0,-1
FMNRx,0.0,1000.0,False,FMN reductase,0.0,0
EX_3hpppn_e,0.0,1000.0,False,3-(3-hydroxy-phenyl)propionate exchange,0.0,-1
EX_man6p_e,0.0,1000.0,False,D-Mannose 6-phosphate exchange,0.0,-1
GSNtex,-1000.0,1000.0,True,Guanosine transport via diffusion (extracellular to periplasm),0.0,0
SBTtex,-1000.0,1000.0,True,D-sorbitol transport via diffusion (extracellular to periplasm),0.0,0
FORtex,-1000.0,1000.0,True,Formate transport via diffusion (extracellular to periplasm),0.0,0
EX_tsul_e,0.0,1000.0,False,Thiosulfate exchange,0.0,-1
PHEt2rpp,-1000.0,1000.0,True,L-phenylalanine reversible transport via proton symport (periplasm),0.0,0
DHBS,0.0,1000.0,False,"2,3-dihydroxybenzoate adenylate synthase",0.0,0
THIORDXi,0.0,1000.0,False,Hydrogen peroxide reductase (thioredoxin),0.0,0
EX_n2o_e,0.0,1000.0,False,Nitrous oxide exchange,0.0,-1
PPPGO3,0.0,1000.0,False,Protoporphyrinogen oxidase (anaerobic),0.00018326093919873273,1
PFK,0.0,1000.0,False,Phosphofructokinase,8.349613328792039,1
PDX5POi,0.0,1000.0,False,Pyridoxine 5'-phosphate oxidase,0.0,1
PDX5PO2,0.0,1000.0,False,Pyridoxine 5'-phosphate oxidase (anaerboic,0.00018326093919873276,-1
MDDCP1pp,0.0,1000.0,False,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",0.0,0
GUI2,-1000.0,1000.0,True,Glucuronate isomerase (D-galacturonate),0.0,0
OMBZLM,0.0,1000.0,False,2-Octaprenyl-6-methoxy-benzoquinol methylase,-7.356125369822203e-15,0
PLIPA1A181pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidate, n-C18:1) (periplasm)",0.0,0
PGM,-1000.0,1000.0,True,Phosphoglycerate mutase,-15.676309992391548,0
LPLIPAL2A141,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)",0.0,0
HG2t3pp,0.0,1000.0,False,Mercury (Hg+2) transport out via proton antiport (periplasm),0.0,0
CYTBO3_4pp,0.0,1000.0,False,Cytochrome oxidase bo3 (ubiquinol-8: 4 protons) (periplasm),39.99963347812161,0
EX_maltttr_e,0.0,1000.0,False,Maltotetraose exchange,0.0,-1
GLYCK,0.0,1000.0,False,Glycerate kinase,0.0,0
MLTG5,0.0,1000.0,False,Maltodextrin glucosidase (maltoheptaose),0.0,0
GPDDA3,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphoserine),0.0,0
EAR141x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1),0.0,1
EAR181x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1),0.0,1
TPI,-1000.0,1000.0,True,Triose-phosphate isomerase,8.233856515457239,1
EAR181y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1),0.0,1
G3PAT141,0.0,1000.0,False,Glycerol-3-phosphate acyltransferase (C14:1),0.0,1
2DOXG6PP,0.0,1000.0,False,2 deoxyglucose 6 phosphatase,0.0,0
OXAMTC,0.0,1000.0,False,Oxamate transcarbamoylase,0.0,-1
UDCPPtppi,0.0,1000.0,False,Undecaprenyl phosphate transport (cytoplasm to periplasm),0.0,-1
AGMH,0.0,1000.0,False,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase",0.0,0
G3PAT181,0.0,1000.0,False,Glycerol-3-phosphate acyltransferase (C18:1),0.0,1
DASYN140,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C14:0),0.0,1
MPTG,0.0,1000.0,False,Murein polymerizing transglycosylase,0.011418060489808042,1
DASYN180,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C18:0),0.0,1
MPTG2,0.0,1000.0,False,Murein polymerizing transglycosylase 2 (three linked units),0.0,1
DASYN141,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C14:1),0.0,1
RPI,-1000.0,1000.0,True,Ribose-5-phosphate isomerase,-1.5400257831053852,0
MCTP1App,0.0,1000.0,False,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),0.01141806048980804,1
MCTP2App,0.0,1000.0,False,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),0.0,1
CDAPPA160,0.0,1000.0,False,CDP-Diacylglycerol pyrophostatase (n-C16:0),0.0,0
CDAPPA141,0.0,1000.0,False,CDP-Diacylglycerol pyrophostatase (n-C14:1),0.0,0
MCTP1Bpp,0.0,1000.0,False,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),0.0,0
PERD,-1000.0,1000.0,True,Erythronate 4-phosphate (4per) dehydrogenase,-0.00036652187839413593,1
MELIBt3ipp,0.0,1000.0,False,Melibiose transport in via antiport (periplasm),0.0,0
PGSA141,0.0,1000.0,False,Phosphatidylglycerol synthase (n-C14:1),0.0,1
EX_alaala_e,0.0,1000.0,False,D-Alanyl-D-alanine exchange,0.0,-1
EX_dtmp_e,0.0,1000.0,False,DTMP exchange,0.0,-1
5DOAN,0.0,1000.0,False,5'-deoxyadenosine nuclosidase,0.00018490453506598593,1
DM_5drib_c,0.0,1000.0,False,Sink needed to allow 5'-deoxyribose to leave system,0.00018490453506598593,-1
EX_lipoate_e,0.0,1000.0,False,Lipoate exchange,0.0,-1
EX_pydx_e,0.0,1000.0,False,Pyridoxal exchange,0.0,-1
EX_g1p_e,0.0,1000.0,False,D-Glucose 1-phosphate exchange,0.0,-1
GLCtex_copy2,-1000.0,1000.0,True,Glucose transport via diffusion (extracellular to periplasm),0.0,0
NAt3pp,0.0,1000.0,False,Sodium transport out via proton antiport (cytoplasm to periplasm),0.0,0
MINOHPtexi,0.0,1000.0,False,Myo-inositol phosphate transport via diffusion (extracellular to periplasm),0.0,-1
12PPDRtpp,-1000.0,1000.0,True,"(R)-Propane-1,2-diol facilitated transport (periplasm)",0.0,-1
SFGTHi,0.0,1000.0,False,S-Formylglutathione hydralase,0.0,0
PYDAMK,0.0,1000.0,False,Pyridoxamine kinase,0.0,0
DHORDfum,0.0,1000.0,False,Fumarate dependent DHORD,0.27184664745401266,-1
K2L4Aabcpp,0.0,1000.0,False,KDO(2)-lipid IV A transport via ABC system (periplasm),0.015988900596639214,1
FACOAE120,0.0,1000.0,False,Fatty-acid-CoA thioesterase (dodecanoate),0.06395560238655688,0
3OAR120,-1000.0,1000.0,True,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),0.0,1
3HAD80,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),0.0,1
3HAD120,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),0.0,1
DSBCGT,0.0,1000.0,False,DsbC:glutathione thiotransferase,0.0,0
DSBGGT,0.0,1000.0,False,DsbG:glutathione thiotransferase,0.0,0
EAR180x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0),0.0,1
AKGtex,-1000.0,1000.0,True,Alpha-ketoglutarate transport via diffusion (extracellular to periplasm),0.0,0
SO4t2pp,0.0,1000.0,False,Sulfate transport in via proton symport (periplasm to cytoplasm),0.2069451556458518,0
EAR180y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0),0.0,1
AGPAT120,0.0,1000.0,False,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0),0.0,1
DHNAOT4,0.0,1000.0,False,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",0.0,0
AMPMS2,0.0,1000.0,False,4-amino-2-methyl-5-phosphomethylpyrimidine synthetase,0.00018326093919873276,1
DM_oxam_c,0.0,1000.0,False,Sink needed to allow oxamate to leave system,0.0,-1
ALR4x,0.0,1000.0,False,Aldose reductase (acetol),0.0,0
PGPP120,0.0,1000.0,False,Phosphatidylglycerol phosphate phosphatase (n-C14:0),0.0,1
DAGK120,0.0,1000.0,False,Diacylglycerol kinase (n-C12:0),0.0,0
ALLTNtex,-1000.0,1000.0,True,Allantoin transport via diffusion (extracellular to periplasm),0.0,0
PSSA180,0.0,1000.0,False,Phosphatidylserine syntase (n-C18:0),0.0,1
ASNtex,-1000.0,1000.0,True,L-asparagine transport via diffusion (extracellular to periplasm),0.0,0
PSSA161,0.0,1000.0,False,Phosphatidylserine syntase (n-C16:1),0.06181070977979142,1
PSSA141,0.0,1000.0,False,Phosphatidylserine syntase (n-C14:1),0.0,1
PSD160,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C16:0),0.05244221333644811,1
PSD161,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C16:1),0.06181070977979142,1
PSD180,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C18:0),0.0,1
COLIPAabcpp,0.0,1000.0,False,Core oligosaccharide lipid A transport via ABC system (periplasm),0.0,1
LPLIPAL1G141pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)",0.0,0
LPLIPAL1G180pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)",0.0,0
LPLIPAL1G181pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)",0.0,0
ACONIs,-1000.0,1000.0,True,Aconitate isomerase (spontaneous),0.0,0
ACONTb,-1000.0,1000.0,True,"Aconitase (half-reaction B, Isocitrate hydro-lyase)",5.280300235245897,0
GLCP2,0.0,1000.0,False,Glycogen phosphorylase,0.0,0
F6Pt6_2pp,0.0,1000.0,False,Fructose-6-phosphate transport via phosphate antiport (periplasm),0.0,0
PPALtpp,-1000.0,1000.0,True,Propanal transport via channel (periplasm),0.0,-1
PLIPA2A140pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C14:0) (periplasm)",0.0,0
PLIPA2A141pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C14:1) (periplasm)",0.0,0
PLIPA2A180pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C18:0) (periplasm)",0.0,0
GAM6Pt6_2pp,0.0,1000.0,False,D-Glucosamine 6-phosphate transport via phosphate antiport (periplasm),0.0,0
PLIPA2E141pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C14:1) (periplasm)",0.0,0
FE3HOXabcpp,0.0,1000.0,False,Ferric-dicitrate transport via ABC system (periplasm),0.0,0
PLIPA2E181pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)",0.0,0
PLIPA2G140pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylglycerol, n-C14:0) (periplasm)",0.0,0
PPALtex,-1000.0,1000.0,True,Propanal transport via diffusion (extracellular to periplasm),0.0,0
CA2tex,-1000.0,1000.0,True,Calcium (Ca+2) transport via diffusion (extracellular to periplasm),0.004277458244526475,0
CUtex,-1000.0,1000.0,True,Copper (Cu+1) transport via diffusion (extracellular to periplasm),0.0,0
3HAD161,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1),0.0,1
PLIPA2G160pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm)",0.0,0
CU1Opp,0.0,1000.0,False,Cuprous Oxidase (Cu+1),0.0,0
PLIPA2G181pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylglycerol, n-C18:1) (periplasm)",0.0,0
SUCDi,0.0,1000.0,False,Succinate dehydrogenase (irreversible),4.67089762116097,0
FADRx2,0.0,1000.0,False,FAD reductase,0.0,1
LPLIPAL1E141pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)",0.0,0
LALDO2x,0.0,1000.0,False,D-Lactaldehyde:NAD+ 1-oxidoreductase,0.0,0
12PPDRtex,-1000.0,1000.0,True,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",0.0,0
LPLIPAL1E160pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)",0.0,0
LPLIPAL1E180pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0) (periplasm)",0.0,0
ASNS1,0.0,1000.0,False,Asparagine synthase (glutamine-hydrolysing),0.0,0
EAR80y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0),0.0,1
EAR120y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0),0.0,1
3OAR181,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1),0.0,1
3HAD121,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1),0.0,1
EAR121y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1),0.0,1
LPLIPAL1E181pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:1) (periplasm)",0.0,0
LPLIPAL1G160pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)",0.0,0
LPLIPAL1G161pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)",0.0,0
GTHRDHpp,0.0,1000.0,False,Glutathione hydralase (periplasmic),0.0,0
EX_o2_e,-20.0,0.0,False,O2 exchange,-20.0,-1
PROGLYtex,-1000.0,1000.0,True,L-Prolinylglycine transport via diffusion (extracellular to periplasm),0.0,0
EX_progly_e,0.0,1000.0,False,L-Prolinylglycine exchange,0.0,-1
MDDCP2pp,0.0,1000.0,False,"Murein D,D-carboxypeptidase (murein5px4px4p) (periplasm)",0.0,0
LPLIPAL1G120pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0) (periplasm)",0.0,0
PLIPA2E140pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C14:0) (periplasm)",0.0,0
PLIPA2E160pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C16:0) (periplasm)",0.0,0
PLIPA2A161pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C16:1) (periplasm)",0.0,0
PLIPA2A181pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C18:1) (periplasm)",0.0,0
F6Ptex,-1000.0,1000.0,True,Fructose 6-phosphate transport via diffusion (extracellular to periplasm),0.0,0
MDDCP3pp,0.0,1000.0,False,"Murein D,D-carboxypeptidase (murein5p5p) (periplasm)",0.0,0
EAR140x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0),0.0,1
