,reaction,lower_bound,upper_bound,is_reversible,name,flux
2AGPEAT161,2AGPEAT161,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1),0.0
2AGPEAT141,2AGPEAT141,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1),0.0
2AGPGAT160,2AGPGAT160,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0),0.0
PGSA180,PGSA180,0.0,1000.0,False,Phosphatidylglycerol synthase (n-C18:0),0.0
PGCD,PGCD,0.0,1000.0,False,Phosphoglycerate dehydrogenase,1.4117128424121381
PSSA140,PSSA140,0.0,1000.0,False,Phosphatidylserine syntase (n-C14:0),0.0
2AGPGAT141,2AGPGAT141,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1),0.0
FACOAE180,FACOAE180,0.0,1000.0,False,Fatty-acid-CoA thioesterase (octadecanoate),0.0
LPLIPAL2ATG140,LPLIPAL2ATG140,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:0)",0.0
LPLIPAL2ATG141,LPLIPAL2ATG141,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:1)",0.0
LPLIPAL2ATG160,LPLIPAL2ATG160,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:0)",0.0
LPLIPAL2ATG180,LPLIPAL2ATG180,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:0)",0.0
LPLIPAL2ATG161,LPLIPAL2ATG161,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:1)",0.0
LPLIPAL2ATG181,LPLIPAL2ATG181,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:1)",0.0
FACOAE100,FACOAE100,0.0,1000.0,False,Fatty-acid-CoA thioesterase (decanoate),0.0
FACOAE80,FACOAE80,0.0,1000.0,False,Fatty-acid-CoA thioesterase (octanoate),0.0
FACOAE60,FACOAE60,0.0,1000.0,False,Fatty-acid-CoA thioesterase (hexanoate),0.0
CLPNS180pp,CLPNS180pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C18:0)",0.0
PLIPA1E120pp,PLIPA1E120pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm)",0.0
CLPNS181pp,CLPNS181pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C18:1)",0.0
EX_cys__L_e,EX_cys__L_e,0.0,1000.0,False,L-Cysteine exchange,0.0
PG161abcpp,PG161abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)",0.0
PGP120abcpp,PGP120abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)",0.0
MALtex,MALtex,-1000.0,1000.0,True,Malate transport via diffusion (extracellular to periplasm),0.0
NO3tex,NO3tex,-1000.0,1000.0,True,Nitrate transport via diffusion (extracellular to periplasm),0.0
3OAS141,3OAS141,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1),0.0
3OAR121,3OAR121,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1),0.0
CFAS160G,CFAS160G,0.0,1000.0,False,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)",0.0
PGP161abcpp,PGP161abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)",0.0
PGP181abcpp,PGP181abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",0.0
PA120abcpp,PA120abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C12:0, periplasm)",0.0
PLIPA1G120pp,PLIPA1G120pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)",0.0
URAt2pp,URAt2pp,0.0,1000.0,False,Uracil transport in via proton symport (periplasm),0.0
FACOAE141,FACOAE141,0.0,1000.0,False,Fatty-acid-CoA thioesterase (tetradecenoate),0.0
CLPNS120pp,CLPNS120pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C12:0)",0.0
ALPATE160pp,ALPATE160pp,0.0,1000.0,False,"Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)",0.0
FACOAE161,FACOAE161,0.0,1000.0,False,Fatty-acid-CoA thioesterase (hexadecenoate),0.1236214195595875
EX_gsn_e,EX_gsn_e,0.0,1000.0,False,Guanosine exchange,0.0
TTDCEAtexi,TTDCEAtexi,0.0,1000.0,False,Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0
HDCEAtexi,HDCEAtexi,0.0,1000.0,False,Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0
ALPATG160pp,ALPATG160pp,0.0,1000.0,False,"Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)",0.0
2AGPGAT120,2AGPGAT120,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0),0.0
LPLIPAL2ATE120,LPLIPAL2ATE120,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C12:0)",0.0
ALAALAD,ALAALAD,0.0,1000.0,False,D-alanine-D-alanine dipeptidase,0.0
2AGPEAT180,2AGPEAT180,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0),0.0
LPLIPAL2ATE140,LPLIPAL2ATE140,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:0)",0.0
EX_orot_e,EX_orot_e,0.0,1000.0,False,Orotate exchange,0.0
LPLIPAL2ATE160,LPLIPAL2ATE160,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)",0.0
LPLIPAL2ATE180,LPLIPAL2ATE180,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)",0.0
LPLIPAL2ATE141,LPLIPAL2ATE141,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:1)",0.0
2AGPEAT181,2AGPEAT181,0.0,1000.0,False,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1),0.0
2AGPGAT140,2AGPGAT140,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0),0.0
PLIPA1E181pp,PLIPA1E181pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)",0.0
PLIPA1G180pp,PLIPA1G180pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)",0.0
LPLIPAL2ATE161,LPLIPAL2ATE161,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)",0.0
LPLIPAL2ATE181,LPLIPAL2ATE181,0.0,1000.0,False,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:1)",0.0
FACOAL141t2pp,FACOAL141t2pp,0.0,1000.0,False,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),0.0
FACOAL161t2pp,FACOAL161t2pp,0.0,1000.0,False,Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling),0.0
PA160abcpp,PA160abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C16:0, periplasm)",0.0
PLIPA1G181pp,PLIPA1G181pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)",0.0
ALAALAabcpp,ALAALAabcpp,0.0,1000.0,False,D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm),0.0
HEXt2rpp,HEXt2rpp,-1000.0,1000.0,True,"Hexanoate transport via proton symport, reversible (periplasm)",0.0
G3PEabcpp,G3PEabcpp,0.0,1000.0,False,Sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm),0.0
G3PCabcpp,G3PCabcpp,0.0,1000.0,False,Sn-glycerol-3-phosphocholine transport via ABC system (periplasm),0.0
2AGPGAT161,2AGPGAT161,0.0,1000.0,False,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1),0.0
PA181abcpp,PA181abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C18:1, periplasm)",0.0
12DGR141tipp,12DGR141tipp,0.0,1000.0,False,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:1)",0.0
AMPTASEPG,AMPTASEPG,0.0,1000.0,False,Aminopeptidase (pro-gly),0.0
ADSL1r,ADSL1r,-1000.0,1000.0,True,Adenylsuccinate lyase,0.24596740872592426
PROGLYabcpp,PROGLYabcpp,0.0,1000.0,False,L-Prolinylglycine (Pro-Gly) transport via ABC system (periplasm),0.0
GTHRDabcpp,GTHRDabcpp,0.0,1000.0,False,Reduced glutathione via ABC system (periplasm),0.0
PGPP140pp,PGPP140pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",0.0
PGPP141pp,PGPP141pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)",0.0
PGPP160pp,PGPP160pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)",0.0
2AGPG140tipp,2AGPG140tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) transporter via facilitated diffusion (periplasm),0.0
PGPP180pp,PGPP180pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)",0.0
2AGPG160tipp,2AGPG160tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm),0.0
SERD_D,SERD_D,0.0,1000.0,False,D-serine deaminase,0.0
CLPNH141pp,CLPNH141pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C14:1)",0.0
CLPNH160pp,CLPNH160pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C16:0)",0.0
CLPNH161pp,CLPNH161pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C16:1)",0.0
AICART,AICART,-1000.0,1000.0,True,Phosphoribosylaminoimidazolecarboxamide formyltransferase,0.4458516765260633
CLPNH181pp,CLPNH181pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C18:1)",0.0
D_LACt2pp,D_LACt2pp,-1000.0,1000.0,True,D-lactate transport via proton symport (periplasm),0.0
PLIPA1E180pp,PLIPA1E180pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)",0.0
RIBtex,RIBtex,-1000.0,1000.0,True,Ribose transport via diffusion (extracellular to periplasm),0.0
FLVRx,FLVRx,0.0,1000.0,False,Flavin reductase (NAD),0.0
THMtex,THMtex,-1000.0,1000.0,True,Thiamine transport via diffusion (extracellular to periplasm),0.0
XYLUtex,XYLUtex,-1000.0,1000.0,True,L-xylulose transport via diffusion (extracellular to periplasm),0.0
PLIPA1G140pp,PLIPA1G140pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)",0.0
PLIPA1G161pp,PLIPA1G161pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)",0.0
CLPNS160pp,CLPNS160pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C16:0)",0.0
CLPNS161pp,CLPNS161pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C16:1)",0.0
EX_manglyc_e,EX_manglyc_e,0.0,1000.0,False,2(alpha-D-Mannosyl)-D-glycerate exchange,0.0
ALLtex,ALLtex,-1000.0,1000.0,True,Allose transport via diffusion (extracellular to periplasm),0.0
PG160abcpp,PG160abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C16:0, periplasm)",0.0
FRUpts2pp,FRUpts2pp,0.0,1000.0,False,Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm),0.0
PGP140abcpp,PGP140abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C14:0, periplasm)",0.0
PAPA120pp,PAPA120pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C12:0)",0.0
PAPA140pp,PAPA140pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C14:0)",0.0
GGPTRCO,GGPTRCO,0.0,1000.0,False,Gamma glutamyl putrescine oxidase,0.0
EX_metsox_R__L_e,EX_metsox_R__L_e,0.0,1000.0,False,L-methionine-R-sulfoxide exchange,0.0
PAPA141pp,PAPA141pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C14:1)",0.0
34dhpactex,34dhpactex,-1000.0,1000.0,True,Dihydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),0.0
PAPA160pp,PAPA160pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C16:0)",0.0
G6Pt6_2pp,G6Pt6_2pp,0.0,1000.0,False,Glucose-6-phosphate transport via phosphate antiport (periplasm),0.0
PAPA161pp,PAPA161pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C16:1)",0.0
MALTHXtexi,MALTHXtexi,0.0,1000.0,False,Maltohexaose transport via diffusion (extracellular to periplasm) irreversible,0.0
12PPDStpp,12PPDStpp,-1000.0,1000.0,True,"(S)-Propane-1,2-diol facilitated transport (periplasm)",0.0
PAPA180pp,PAPA180pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C18:0)",0.0
PROtex,PROtex,-1000.0,1000.0,True,L-proline transport via diffusion (extracellular to periplasm),0.0
HPYRI,HPYRI,-1000.0,1000.0,True,Hydroxypyruvate isomerase,0.0
FE3HOXUtex,FE3HOXUtex,0.0,1000.0,False,Fe(III)hydroxamate unloaded secretion,0.0
HYD1pp,HYD1pp,0.0,1000.0,False,Hydrogenase (ubiquinone-8: 2 protons) (periplasm),0.0
EX_cl_e,EX_cl_e,-1000.0,1000.0,True,Chloride exchange,-0.004277458244526638
FE3DHBZStonex,FE3DHBZStonex,0.0,1000.0,False,"Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",0.0
AACTOOR,AACTOOR,0.0,1000.0,False,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),0.0
H2tpp,H2tpp,-1000.0,1000.0,True,Hydrogen transport diffusion (periplasm),0.0
23DAPPAtex,23DAPPAtex,-1000.0,1000.0,True,"2,3-diaminopropionate transport via diffusion",0.0
ECAP3pp,ECAP3pp,0.0,1000.0,False,Enterobacterial common antigen polymerase (periplasm),0.0
FEOXAMtonex,FEOXAMtonex,0.0,1000.0,False,Ferroxamine transport via ton system (extracellular),0.0
TPRDCOAS,TPRDCOAS,0.0,1000.0,False,Triphosphoribosyl-dephospho-CoA synthase,0.0
ACGAM1PPpp,ACGAM1PPpp,0.0,1000.0,False,N-acetyl-D-glucosamine 1-phosphatase (periplasm),0.0
EX_dgmp_e,EX_dgmp_e,0.0,1000.0,False,DGMP exchange,0.0
GAMptspp,GAMptspp,0.0,1000.0,False,D-glucosamine transport via PEP:Pyr PTS (periplasm),0.0
GSNt2pp,GSNt2pp,0.0,1000.0,False,Guanosine transport in via proton symport (periplasm),0.0
EX_4hoxpacd_e,EX_4hoxpacd_e,0.0,1000.0,False,4-Hydroxyphenylacetaldehyde exchange,0.0
FMNRx,FMNRx,0.0,1000.0,False,FMN reductase,0.0
EX_3hpppn_e,EX_3hpppn_e,0.0,1000.0,False,3-(3-hydroxy-phenyl)propionate exchange,0.0
EX_man6p_e,EX_man6p_e,0.0,1000.0,False,D-Mannose 6-phosphate exchange,0.0
GSNtex,GSNtex,-1000.0,1000.0,True,Guanosine transport via diffusion (extracellular to periplasm),0.0
SBTtex,SBTtex,-1000.0,1000.0,True,D-sorbitol transport via diffusion (extracellular to periplasm),0.0
FORtex,FORtex,-1000.0,1000.0,True,Formate transport via diffusion (extracellular to periplasm),0.0
EX_tsul_e,EX_tsul_e,0.0,1000.0,False,Thiosulfate exchange,0.0
PHEt2rpp,PHEt2rpp,-1000.0,1000.0,True,L-phenylalanine reversible transport via proton symport (periplasm),0.0
DHBS,DHBS,0.0,1000.0,False,"2,3-dihydroxybenzoate adenylate synthase",0.0
THIORDXi,THIORDXi,0.0,1000.0,False,Hydrogen peroxide reductase (thioredoxin),0.0
EX_n2o_e,EX_n2o_e,0.0,1000.0,False,Nitrous oxide exchange,0.0
PPPGO3,PPPGO3,0.0,1000.0,False,Protoporphyrinogen oxidase (anaerobic),0.00018326093919873964
PFK,PFK,0.0,1000.0,False,Phosphofructokinase,8.34961332879214
PDX5POi,PDX5POi,0.0,1000.0,False,Pyridoxine 5'-phosphate oxidase,0.0
PDX5PO2,PDX5PO2,0.0,1000.0,False,Pyridoxine 5'-phosphate oxidase (anaerboic,0.00018326093919873967
MDDCP1pp,MDDCP1pp,0.0,1000.0,False,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",0.0
GUI2,GUI2,-1000.0,1000.0,True,Glucuronate isomerase (D-galacturonate),0.0
OMBZLM,OMBZLM,0.0,1000.0,False,2-Octaprenyl-6-methoxy-benzoquinol methylase,-7.356230467967023e-15
PLIPA1A181pp,PLIPA1A181pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidate, n-C18:1) (periplasm)",0.0
PGM,PGM,-1000.0,1000.0,True,Phosphoglycerate mutase,-15.676309992392033
LPLIPAL2A141,LPLIPAL2A141,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)",0.0
HG2t3pp,HG2t3pp,0.0,1000.0,False,Mercury (Hg+2) transport out via proton antiport (periplasm),0.0
CYTBO3_4pp,CYTBO3_4pp,0.0,1000.0,False,Cytochrome oxidase bo3 (ubiquinol-8: 4 protons) (periplasm),39.99963347812161
EX_maltttr_e,EX_maltttr_e,0.0,1000.0,False,Maltotetraose exchange,0.0
GLYCK,GLYCK,0.0,1000.0,False,Glycerate kinase,0.0
MLTG5,MLTG5,0.0,1000.0,False,Maltodextrin glucosidase (maltoheptaose),0.0
GPDDA3,GPDDA3,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphoserine),0.0
EAR141x,EAR141x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1),0.0
EAR181x,EAR181x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1),0.0
TPI,TPI,-1000.0,1000.0,True,Triose-phosphate isomerase,8.233856515457353
EAR181y,EAR181y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1),0.0
G3PAT141,G3PAT141,0.0,1000.0,False,Glycerol-3-phosphate acyltransferase (C14:1),0.0
2DOXG6PP,2DOXG6PP,0.0,1000.0,False,2 deoxyglucose 6 phosphatase,0.0
OXAMTC,OXAMTC,0.0,1000.0,False,Oxamate transcarbamoylase,0.0
UDCPPtppi,UDCPPtppi,0.0,1000.0,False,Undecaprenyl phosphate transport (cytoplasm to periplasm),-3.3694984477545307e-18
AGMH,AGMH,0.0,1000.0,False,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase",0.0
G3PAT181,G3PAT181,0.0,1000.0,False,Glycerol-3-phosphate acyltransferase (C18:1),0.0
DASYN140,DASYN140,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C14:0),0.0
MPTG,MPTG,0.0,1000.0,False,Murein polymerizing transglycosylase,0.01141806048980847
DASYN180,DASYN180,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C18:0),0.0
MPTG2,MPTG2,0.0,1000.0,False,Murein polymerizing transglycosylase 2 (three linked units),0.0
DASYN141,DASYN141,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C14:1),0.0
RPI,RPI,-1000.0,1000.0,True,Ribose-5-phosphate isomerase,-1.5400257831052733
MCTP1App,MCTP1App,0.0,1000.0,False,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),0.01141806048980847
MCTP2App,MCTP2App,0.0,1000.0,False,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),0.0
CDAPPA160,CDAPPA160,0.0,1000.0,False,CDP-Diacylglycerol pyrophostatase (n-C16:0),0.0
CDAPPA141,CDAPPA141,0.0,1000.0,False,CDP-Diacylglycerol pyrophostatase (n-C14:1),0.0
MCTP1Bpp,MCTP1Bpp,0.0,1000.0,False,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),0.0
PERD,PERD,-1000.0,1000.0,True,Erythronate 4-phosphate (4per) dehydrogenase,-0.00036652187839734886
MELIBt3ipp,MELIBt3ipp,0.0,1000.0,False,Melibiose transport in via antiport (periplasm),0.0
PGSA141,PGSA141,0.0,1000.0,False,Phosphatidylglycerol synthase (n-C14:1),0.0
EX_alaala_e,EX_alaala_e,0.0,1000.0,False,D-Alanyl-D-alanine exchange,0.0
EX_dtmp_e,EX_dtmp_e,0.0,1000.0,False,DTMP exchange,0.0
5DOAN,5DOAN,0.0,1000.0,False,5'-deoxyadenosine nuclosidase,0.0001849045350659929
DM_5drib_c,DM_5drib_c,0.0,1000.0,False,Sink needed to allow 5'-deoxyribose to leave system,0.0001849045350659929
EX_lipoate_e,EX_lipoate_e,0.0,1000.0,False,Lipoate exchange,0.0
EX_pydx_e,EX_pydx_e,0.0,1000.0,False,Pyridoxal exchange,0.0
EX_g1p_e,EX_g1p_e,0.0,1000.0,False,D-Glucose 1-phosphate exchange,0.0
GLCtex_copy2,GLCtex_copy2,-1000.0,1000.0,True,Glucose transport via diffusion (extracellular to periplasm),0.0
NAt3pp,NAt3pp,0.0,1000.0,False,Sodium transport out via proton antiport (cytoplasm to periplasm),0.0
MINOHPtexi,MINOHPtexi,0.0,1000.0,False,Myo-inositol phosphate transport via diffusion (extracellular to periplasm),0.0
12PPDRtpp,12PPDRtpp,-1000.0,1000.0,True,"(R)-Propane-1,2-diol facilitated transport (periplasm)",0.0
SFGTHi,SFGTHi,0.0,1000.0,False,S-Formylglutathione hydralase,0.0
PYDAMK,PYDAMK,0.0,1000.0,False,Pyridoxamine kinase,0.0
DHORDfum,DHORDfum,0.0,1000.0,False,Fumarate dependent DHORD,0.2718466474540228
K2L4Aabcpp,K2L4Aabcpp,0.0,1000.0,False,KDO(2)-lipid IV A transport via ABC system (periplasm),0.015988900596639818
FACOAE120,FACOAE120,0.0,1000.0,False,Fatty-acid-CoA thioesterase (dodecanoate),0.06395560238655927
3OAR120,3OAR120,-1000.0,1000.0,True,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),0.0
3HAD80,3HAD80,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),0.0
3HAD120,3HAD120,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),0.0
DSBCGT,DSBCGT,0.0,1000.0,False,DsbC:glutathione thiotransferase,0.0
DSBGGT,DSBGGT,0.0,1000.0,False,DsbG:glutathione thiotransferase,0.0
EAR180x,EAR180x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0),0.0
AKGtex,AKGtex,-1000.0,1000.0,True,Alpha-ketoglutarate transport via diffusion (extracellular to periplasm),0.0
SO4t2pp,SO4t2pp,0.0,1000.0,False,Sulfate transport in via proton symport (periplasm to cytoplasm),0.20694515564585875
EAR180y,EAR180y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0),0.0
AGPAT120,AGPAT120,0.0,1000.0,False,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0),0.0
DHNAOT4,DHNAOT4,0.0,1000.0,False,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",0.0
AMPMS2,AMPMS2,0.0,1000.0,False,4-amino-2-methyl-5-phosphomethylpyrimidine synthetase,0.00018326093919873964
DM_oxam_c,DM_oxam_c,0.0,1000.0,False,Sink needed to allow oxamate to leave system,0.0
ALR4x,ALR4x,0.0,1000.0,False,Aldose reductase (acetol),0.0
PGPP120,PGPP120,0.0,1000.0,False,Phosphatidylglycerol phosphate phosphatase (n-C14:0),0.0
DAGK120,DAGK120,0.0,1000.0,False,Diacylglycerol kinase (n-C12:0),0.0
ALLTNtex,ALLTNtex,-1000.0,1000.0,True,Allantoin transport via diffusion (extracellular to periplasm),0.0
PSSA180,PSSA180,0.0,1000.0,False,Phosphatidylserine syntase (n-C18:0),0.0
ASNtex,ASNtex,-1000.0,1000.0,True,L-asparagine transport via diffusion (extracellular to periplasm),0.0
PSSA161,PSSA161,0.0,1000.0,False,Phosphatidylserine syntase (n-C16:1),0.061810709779793735
PSSA141,PSSA141,0.0,1000.0,False,Phosphatidylserine syntase (n-C14:1),0.0
PSD160,PSD160,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C16:0),0.052442213336450105
PSD161,PSD161,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C16:1),0.06181070977979374
PSD180,PSD180,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C18:0),0.0
COLIPAabcpp,COLIPAabcpp,0.0,1000.0,False,Core oligosaccharide lipid A transport via ABC system (periplasm),0.0
LPLIPAL1G141pp,LPLIPAL1G141pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)",0.0
LPLIPAL1G180pp,LPLIPAL1G180pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)",0.0
LPLIPAL1G181pp,LPLIPAL1G181pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)",0.0
ACONIs,ACONIs,-1000.0,1000.0,True,Aconitate isomerase (spontaneous),0.0
ACONTb,ACONTb,-1000.0,1000.0,True,"Aconitase (half-reaction B, Isocitrate hydro-lyase)",5.280300235246014
GLCP2,GLCP2,0.0,1000.0,False,Glycogen phosphorylase,0.0
F6Pt6_2pp,F6Pt6_2pp,0.0,1000.0,False,Fructose-6-phosphate transport via phosphate antiport (periplasm),0.0
PPALtpp,PPALtpp,-1000.0,1000.0,True,Propanal transport via channel (periplasm),0.0
PLIPA2A140pp,PLIPA2A140pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C14:0) (periplasm)",0.0
PLIPA2A141pp,PLIPA2A141pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C14:1) (periplasm)",0.0
PLIPA2A180pp,PLIPA2A180pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C18:0) (periplasm)",0.0
GAM6Pt6_2pp,GAM6Pt6_2pp,0.0,1000.0,False,D-Glucosamine 6-phosphate transport via phosphate antiport (periplasm),0.0
PLIPA2E141pp,PLIPA2E141pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C14:1) (periplasm)",0.0
FE3HOXabcpp,FE3HOXabcpp,0.0,1000.0,False,Ferric-dicitrate transport via ABC system (periplasm),0.0
PLIPA2E181pp,PLIPA2E181pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)",0.0
