reaction_id,name,lower_bound,upper_bound,is_reversible,reaction_string
MLTP1,Maltodextrin phosphorylase (maltopentaose),-1000.0,1000.0,True,maltpt_c + pi_c <=> g1p_c + maltttr_c
HEPT2,Heptosyltransferase II (LPS core synthesis),0.0,1000.0,False,adphep_LD_c + hlipa_c --> adp_c + h_c + hhlipa_c
FECRMUtex,Ferrichrome (minus Fe) secretion (to extracellular),0.0,1000.0,False,fecrm_un_p + h_p --> fecrm_un_e + h_c
ALAALAr,D-alanine-D-alanine ligase (reversible),-1000.0,1000.0,True,2.0 ala__D_c + atp_c <=> adp_c + alaala_c + h_c + pi_c
EX_thrp_e,L-Threonine O-3-phosphate exchange,0.0,1000.0,False,thrp_e --> 
CLtex,Chloride (Cl-1) transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,cl_e <=> cl_p
CYSDtex,D-cysteine transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,cys__D_e <=> cys__D_p
CYSDabcpp,D-cysteine uptake via ABC system (periplasm),0.0,1000.0,False,atp_c + cys__D_p + h2o_c --> adp_c + cys__D_c + h_c + pi_c
HXAND,Hypoxanthine dehydrogenase,0.0,1000.0,False,h2o_c + hxan_c + nad_c --> h_c + nadh_c + xan_c
EX_fald_e,Formaldehyde exchange,0.0,1000.0,False,fald_e --> 
EX_pydxn_e,Pyridoxine exchange,0.0,1000.0,False,pydxn_e --> 
EX_acgal_e,N-Acetyl-D-galactosamine exchange,0.0,1000.0,False,acgal_e --> 
EX_so2_e,Sulfur dioxide exchange,0.0,1000.0,False,so2_e --> 
EX_dms_e,Dimethyl sulfide exchange,0.0,1000.0,False,dms_e --> 
GMPtex,GMP transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,gmp_e <=> gmp_p
IMPtex,IMP transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,imp_e <=> imp_p
G3PItex,Glycero-3-phospho-1-inositol transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,g3pi_e <=> g3pi_p
CD2abcpp,Cadmium (Cd+2) ABC transporter (periplasm),0.0,1000.0,False,atp_c + cd2_c + h2o_c --> adp_c + cd2_p + h_c + pi_c
G3PGtex,Glycerophoglycerol transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,g3pg_e <=> g3pg_p
G3PEtex,Glycero-3-phosphoethanolamine transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,g3pe_e <=> g3pe_p
G3PCtex,Glycero-3-phosphocholine transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,g3pc_e <=> g3pc_p
MOAT3C,3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis),0.0,1000.0,False,ckdo_c + phphhlipa_c --> cmp_c + h_c + kphphhlipa_c
UMPtex,UMP transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,ump_e <=> ump_p
G1Ptex,D-glucose 1-phosphate transport via diffusion,-1000.0,1000.0,True,g1p_e <=> g1p_p
ADNK1,Adenosine kinase,0.0,1000.0,False,adn_c + atp_c --> adp_c + amp_c + h_c
CUt3,Copper transport out via proton antiport,0.0,1000.0,False,cu_c + h_e --> cu_e + h_c
ZN2t3pp,Zinc (Zn+2) transport out via proton antiport (periplasm),0.0,1000.0,False,h_p + zn2_c --> h_c + zn2_p
SKMtex,Shikimate transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,skm_e <=> skm_p
MNt2pp,Manganese (Mn+2) transport in via proton symport (periplasm),0.0,1000.0,False,h_p + mn2_p --> h_c + mn2_c
RHAT1,Rhamnosyltransferase I (LPS core biosynthesis),0.0,1000.0,False,dtdprmn_c + kphphhlipa_c --> dtdp_c + h_c + icolipa_c
GLCabcpp,D-glucose transport via ABC system (periplasm),0.0,1000.0,False,atp_c + glc__D_p + h2o_c --> adp_c + glc__D_c + h_c + pi_c
GALT1,Galactosyltransferase I (LPS core synthesis),0.0,1000.0,False,gicolipa_c + udpg_c --> gagicolipa_c + h_c + udp_c
MNtex,Manganese (Mn+2) transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,mn2_e <=> mn2_p
GAL1Ptex,D-galactose 1-phosphate transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,gal1p_e <=> gal1p_p
GLCTR2,Glucosyltransferase II (LPS core synthesis),0.0,1000.0,False,gagicolipa_c + udpg_c --> ggagicolipa_c + h_c + udp_c
G2PPpp,Glycerol 2-phosphate phosphatase (periplasmic),0.0,1000.0,False,glyc2p_p + h2o_p --> glyc_p + pi_p
UDPGPpp,UDPglucose pyrophosphohydrolase,0.0,1000.0,False,h2o_p + udpg_p --> g1p_p + 2.0 h_p + ump_p
EX_acgal1p_e,N-Acetyl-D-galactosamine 1-phosphate exchange,0.0,1000.0,False,acgal1p_e --> 
EX_cyan_e,Hydrogen cyanide exchange,0.0,1000.0,False,cyan_e --> 
EX_tyrp_e,Phosphotyrosine exchange,0.0,1000.0,False,tyrp_e --> 
O2Stex,Superoxide anion transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,o2s_e <=> o2s_p
HEPK1,LPS heptose kinase I (LPS core synthesis),0.0,1000.0,False,atp_c + hhlipa_c --> adp_c + h_c + phhlipa_c
HEPT3,Heptosyltransferase III (LPS core synthesis),0.0,1000.0,False,adphep_LD_c + phhlipa_c --> adp_c + h_c + hphhlipa_c
HEPK2,LPS heptose kinase II (LPS core synthesis),0.0,1000.0,False,atp_c + hphhlipa_c --> adp_c + h_c + phphhlipa_c
ALDD3y,"Aldehyde dehydrogenase (propanal, NADP)",0.0,1000.0,False,h2o_c + nadp_c + ppal_c --> 2.0 h_c + nadph_c + ppa_c
EX_uacgam_e,UDP-N-acetyl-D-glucosamine exchange,0.0,1000.0,False,uacgam_e --> 
Kt3pp,Potassium transport out via proton antiport (periplasm),0.0,1000.0,False,h_p + k_c --> h_c + k_p
EX_udpacgal_e,UDP-N-acetyl-D-galactosamine exchange,0.0,1000.0,False,udpacgal_e --> 
EX_udpg_e,UDPglucose exchange,0.0,1000.0,False,udpg_e --> 
EX_udpgal_e,UDPgalactose exchange,0.0,1000.0,False,udpgal_e --> 
EX_udpglcur_e,UDP-D-glucuronate exchange,0.0,1000.0,False,udpglcur_e --> 
EX_14glucan_e,"1,4-alpha-D-glucan exchange",0.0,1000.0,False,14glucan_e --> 
EX_pser__L_e,O-Phospho-L-serine exchange,0.0,1000.0,False,pser__L_e --> 
R5PP,Ribose 5-phosphate phosphatase,0.0,1000.0,False,h2o_c + r5p_c --> pi_c + rib__D_c
EX_xmp_e,Xanthosine 5'-phosphate exchange,0.0,1000.0,False,xmp_e --> 
EX_damp_e,DAMP exchange,0.0,1000.0,False,damp_e --> 
CYSSADS,L-cysteine sulfinic acid desulfurase,0.0,1000.0,False,3sala_c + 2.0 h_c --> ala__L_c + so2_c
EX_dimp_e,DIMP exchange,0.0,1000.0,False,dimp_e --> 
CPPPGO2,Oxygen Independent coproporphyrinogen-III oxidase,0.0,1000.0,False,2.0 amet_c + cpppg3_c --> 2.0 co2_c + 2.0 dad_5_c + 2.0 met__L_c + pppg9_c
EX_isetac_e,Isethionic acid exchange,0.0,1000.0,False,isetac_e --> 
AGM3PH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase",0.0,1000.0,False,anhgm3p_c + h2o_c --> acgam_c + anhm3p_c
HOMt2pp,L-homoserineserine efflux via proton symport,0.0,1000.0,False,h_p + hom__L_c --> h_c + hom__L_p
EX_aso3_e,Arsenite exchange,0.0,1000.0,False,aso3_e --> 
EX_tcynt_e,Thiocyanate exchange,0.0,1000.0,False,tcynt_e --> 
EX_fe3dhbzs_e,"Ferric 2,3-dihydroxybenzoylserine exchange",0.0,1000.0,False,fe3dhbzs_e --> 
AGM3PApp,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm),0.0,1000.0,False,anhgm3p_p + h2o_p --> LalaDgluMdap_p + anhgm_p
PPPGO,Protoporphyrinogen oxidase (aerobic),0.0,1000.0,False,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c
EX_feoxam_un_e,Ferroxamine minus Fe(3) exchange,0.0,1000.0,False,feoxam_un_e --> 
HOMtex,L-homoserine transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,hom__L_e <=> hom__L_p
SO2tex,SO2 transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,so2_e <=> so2_p
SO2tpp,SO2 transport via diffusion (periplasm),-1000.0,1000.0,True,so2_p <=> so2_c
LDH_D2,D-lactate dehydrogenase,0.0,1000.0,False,lac__D_c + q8_c --> pyr_c + q8h2_c
EX_g3pc_e,Sn-Glycero-3-phosphocholine exchange,0.0,1000.0,False,g3pc_e --> 
EX_g3pg_e,Glycerophosphoglycerol exchange,0.0,1000.0,False,g3pg_e --> 
EX_g3pi_e,Sn-Glycero-3-phospho-1-inositol exchange,0.0,1000.0,False,g3pi_e --> 
SHCHF,Sirohydrochlorin ferrochelatase,0.0,1000.0,False,fe2_c + scl_c --> 3.0 h_c + sheme_c
SUCOAS,Succinyl-CoA synthetase (ADP-forming),-1000.0,1000.0,True,atp_c + coa_c + succ_c <=> adp_c + pi_c + succoa_c
SUCBZL,O-succinylbenzoate-CoA ligase,0.0,1000.0,False,atp_c + coa_c + sucbz_c --> amp_c + ppi_c + sbzcoa_c
CYSDDS,D-cysteine desulfhydrase,0.0,1000.0,False,cys__D_c + h2o_c --> h2s_c + nh4_c + pyr_c
CYStpp,L-cysteine export via facilitated transport,0.0,1000.0,False,cys__L_c --> cys__L_p
EX_g3ps_e,Glycerophosphoserine exchange,0.0,1000.0,False,g3ps_e --> 
EX_peamn_e,Phenethylamine exchange,0.0,1000.0,False,peamn_e --> 
EX_34dhpac_e,"3,4-Dihydroxyphenylacetaldehyde exchange",0.0,1000.0,False,34dhpac_e --> 
NTP1,Nucleoside-triphosphatase (ATP),0.0,1000.0,False,atp_c + h2o_c --> adp_c + h_c + pi_c
DAMPtex,DAMP transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,damp_e <=> damp_p
DCMPtex,DCMP transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,dcmp_e <=> dcmp_p
DGMPtex,DGMP transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,dgmp_e <=> dgmp_p
DTMPtex,DTMP transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,dtmp_e <=> dtmp_p
ACSERtpp,O-Acetyl-L-serine export via facilitated transport,0.0,1000.0,False,acser_c --> acser_p
ACSERtex,O-Acetyl-L-serine transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,acser_e <=> acser_p
LALDO3,L-Lactaldehyde:NADP+ 1-oxidoreductase,0.0,1000.0,False,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c
NTP10,Nucleoside-triphosphatase (ITP),0.0,1000.0,False,h2o_c + itp_c --> h_c + idp_c + pi_c
PRAIS,Phosphoribosylaminoimidazole synthase,0.0,1000.0,False,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c
GDMANE,GDP-4-dehydro-6-deoxy-D-mannose epimerase,0.0,1000.0,False,gdpddman_c --> gdpofuc_c
GPDDA4,Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol),0.0,1000.0,False,g3pg_c + h2o_c --> glyc3p_c + glyc_c + h_c
LPLIPAL2ATG120,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C12:0)",0.0,1000.0,False,2agpg120_c + pg120_c --> apg120_c + g3pg_c
PLIPA1E140pp,"Phospholipase A1 (phosphatidylethanolamine, n-C14:0) (periplasm)",0.0,1000.0,False,h2o_p + pe140_p --> 2agpe140_p + h_p + ttdca_p
LPLIPAL2E140,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)",0.0,1000.0,False,2agpe140_c + h2o_c --> g3pe_c + h_c + ttdca_c
PLIPA1E160pp,"Phospholipase A1 (phosphatidylethanolamine, n-C16:0) (periplasm)",0.0,1000.0,False,h2o_p + pe160_p --> 2agpe160_p + h_p + hdca_p
GALKr,Galactokinase,-1000.0,1000.0,True,atp_c + gal_c <=> adp_c + gal1p_c + h_c
PLIPA1E161pp,"Phospholipase A1 (phosphatidylethanolamine, n-C16:1) (periplasm)",0.0,1000.0,False,h2o_p + pe161_p --> 2agpe161_p + h_p + hdcea_p
AACPS8,Acyl-[acyl-carrier-protein] synthetase  (n-C10:0),0.0,1000.0,False,ACP_c + atp_c + dca_c --> amp_c + dcaACP_c + ppi_c
AACPS9,Acyl-[acyl-carrier-protein] synthetase  (n-C8:0),0.0,1000.0,False,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c
LPLIPAL2E180,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)",0.0,1000.0,False,2agpe180_c + h2o_c --> g3pe_c + h_c + ocdca_c
LPLIPAL2G161,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)",0.0,1000.0,False,2agpg161_c + h2o_c --> g3pg_c + h_c + hdcea_c
LPLIPAL2G181,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)",0.0,1000.0,False,2agpg181_c + h2o_c --> g3pg_c + h_c + ocdcea_c
2AGPE120tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0) transporter via facilitated diffusion (periplasm),0.0,1000.0,False,2agpe120_p --> 2agpe120_c
HXCT,Acetyl-CoA:hexanoate-CoA transferase,0.0,1000.0,False,accoa_c + hxa_c --> ac_c + hxcoa_c
AACPS6,Acyl-[acyl-carrier-protein] synthetase  (n-C18:0),0.0,1000.0,False,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c
2AGPEAT160,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:0),0.0,1000.0,False,2agpe160_c + atp_c + hdca_c --> amp_c + pe160_c + ppi_c
AACPS7,Acyl-[acyl-carrier-protein] synthetase  (n-C12:0),0.0,1000.0,False,ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c
PANTS,Pantothenate synthase,0.0,1000.0,False,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c
G3PGabcpp,Sn-glycerol-3-phosphoglycerol transport via ABC system (periplasm),0.0,1000.0,False,atp_c + g3pg_p + h2o_c --> adp_c + g3pg_c + h_c + pi_c
G3PIabcpp,Sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm),0.0,1000.0,False,atp_c + g3pi_p + h2o_c --> adp_c + g3pi_c + h_c + pi_c
DURADx,Dihydrouracil dehydrogenase (NAD),-1000.0,1000.0,True,56dura_c + nad_c <=> h_c + nadh_c + ura_c
ECOAH7,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA),-1000.0,1000.0,True,3hhdcoa_c <=> h2o_c + hdd2coa_c
G1PPpp,Glucose-1-phosphatase,0.0,1000.0,False,g1p_p + h2o_p --> glc__D_p + pi_p
GALCTND,Galactonate dehydratase,0.0,1000.0,False,galctn__D_c --> 2dh3dgal_c + h2o_c
GCALDD,Glycolaldehyde dehydrogenase,0.0,1000.0,False,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c
HISTP,Histidinol-phosphatase,0.0,1000.0,False,h2o_c + hisp_c --> histd_c + pi_c
G3PSabcpp,Sn-glycerol-3-phosphoserine transport via ABC system (periplasm),0.0,1000.0,False,atp_c + g3ps_p + h2o_c --> adp_c + g3ps_c + h_c + pi_c
QMO2,Quinol monooxygenase (Ubiquinol-8),0.0,1000.0,False,2.0 o2_c + q8h2_c --> 2.0 h_c + 2.0 o2s_c + q8_c
QMO3,Quinol monooxygenase (menaquinol 8),0.0,1000.0,False,mql8_c + 2.0 o2_c --> 2.0 h_c + mqn8_c + 2.0 o2s_c
LPLIPAL2E141,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)",0.0,1000.0,False,2agpe141_c + h2o_c --> g3pe_c + h_c + ttdcea_c
LPLIPAL2E161,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)",0.0,1000.0,False,2agpe161_c + h2o_c --> g3pe_c + h_c + hdcea_c
LDH_D,D-lactate dehydrogenase,-1000.0,1000.0,True,lac__D_c + nad_c <=> h_c + nadh_c + pyr_c
AMALT4,Amylomaltase (maltohexaose),0.0,1000.0,False,malt_c + malthx_c --> glc__D_c + malthp_c
NTD11,5'-nucleotidase (IMP),0.0,1000.0,False,h2o_c + imp_c --> ins_c + pi_c
LPLIPAL2E181,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1)",0.0,1000.0,False,2agpe181_c + h2o_c --> g3pe_c + h_c + ocdcea_c
YUMPS,YUMP synthetase,-1000.0,1000.0,True,r5p_c + ura_c <=> h2o_c + psd5p_c
LPLIPAL2G180,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)",0.0,1000.0,False,2agpg180_c + h2o_c --> g3pg_c + h_c + ocdca_c
LPLIPAL2G141,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:1)",0.0,1000.0,False,2agpg141_c + h2o_c --> g3pg_c + h_c + ttdcea_c
2AGPA120tipp,2-Acyl-sn-glycero-3-phosphatidate (n-C12:0) transporter via facilitated diffusion (periplasm),0.0,1000.0,False,2ddecg3p_p --> 2ddecg3p_c
2AGPG180tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm),0.0,1000.0,False,2agpg180_p --> 2agpg180_c
IPDDI,Isopentenyl-diphosphate D-isomerase,-1000.0,1000.0,True,ipdp_c <=> dmpp_c
ORNDC,Ornithine Decarboxylase,0.0,1000.0,False,h_c + orn_c --> co2_c + ptrc_c
UPP3MT,Uroporphyrinogen methyltransferase,0.0,1000.0,False,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c
KAS15,Beta-ketoacyl-ACP synthase (2),0.0,1000.0,False,accoa_c + h_c + malACP_c --> actACP_c + co2_c + coa_c
ALAALAtex,D-alanyl-D-alanine (DalaDala) transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,alaala_e <=> alaala_p
FACOAL181t2pp,Fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling),0.0,1000.0,False,atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c
T2DECAI,Trans-2-decenoyl-ACP isomerase,-1000.0,1000.0,True,tdec2eACP_c <=> cdec3eACP_c
2AGPGAT180,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0),0.0,1000.0,False,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c
2AGPGAT181,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1),0.0,1000.0,False,2agpg181_c + atp_c + ocdcea_c --> amp_c + pg181_c + ppi_c
3OAS161,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1),0.0,1000.0,False,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c
DHQS,3-dehydroquinate synthase,0.0,1000.0,False,2dda7p_c --> 3dhq_c + pi_c
EAR141y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1),0.0,1000.0,False,h_c + nadph_c + t3c7mrseACP_c --> nadp_c + tdeACP_c
EAR161x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1),0.0,1000.0,False,h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c
2AGPG141tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) transporter via facilitated diffusion (periplasm),0.0,1000.0,False,2agpg141_p --> 2agpg141_c
2AGPG161tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) transporter via facilitated diffusion (periplasm),0.0,1000.0,False,2agpg161_p --> 2agpg161_c
2AGPG181tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm),0.0,1000.0,False,2agpg181_p --> 2agpg181_c
2AGPEAT140,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0),0.0,1000.0,False,2agpe140_c + atp_c + ttdca_c --> amp_c + pe140_c + ppi_c
2AGPEAT120,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C12:0),0.0,1000.0,False,2agpe120_c + atp_c + ddca_c --> amp_c + pe120_c + ppi_c
DASYN160,CDP-diacylglycerol synthetase (n-C16:0),0.0,1000.0,False,ctp_c + h_c + pa160_c --> cdpdhdecg_c + ppi_c
DASYN161,CDP-diacylglycerol synthetase (n-C16:1),0.0,1000.0,False,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c
DASYN181,CDP-diacylglycerol synthetase (n-C18:1),0.0,1000.0,False,ctp_c + h_c + pa181_c --> cdpdodec11eg_c + ppi_c
CDAPPA161,CDP-Diacylglycerol pyrophostatase (n-C16:1),0.0,1000.0,False,cdpdhdec9eg_c + h2o_c --> cmp_c + 2.0 h_c + pa161_c
2AGPEAT161,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1),0.0,1000.0,False,2agpe161_c + atp_c + hdcea_c --> amp_c + pe161_c + ppi_c
2AGPEAT141,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1),0.0,1000.0,False,2agpe141_c + atp_c + ttdcea_c --> amp_c + pe141_c + ppi_c
2AGPGAT160,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0),0.0,1000.0,False,2agpg160_c + atp_c + hdca_c --> amp_c + pg160_c + ppi_c
PGSA180,Phosphatidylglycerol synthase (n-C18:0),0.0,1000.0,False,cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c
PGCD,Phosphoglycerate dehydrogenase,0.0,1000.0,False,3pg_c + nad_c --> 3php_c + h_c + nadh_c
PSSA140,Phosphatidylserine syntase (n-C14:0),0.0,1000.0,False,cdpdtdecg_c + ser__L_c --> cmp_c + h_c + ps140_c
2AGPGAT141,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1),0.0,1000.0,False,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c
FACOAE180,Fatty-acid-CoA thioesterase (octadecanoate),0.0,1000.0,False,h2o_c + stcoa_c --> coa_c + h_c + ocdca_c
LPLIPAL2ATG140,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:0)",0.0,1000.0,False,2agpg140_c + pg140_c --> apg140_c + g3pg_c
LPLIPAL2ATG141,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:1)",0.0,1000.0,False,2agpg141_c + pg141_c --> apg141_c + g3pg_c
LPLIPAL2ATG160,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:0)",0.0,1000.0,False,2agpg160_c + pg160_c --> apg160_c + g3pg_c
LPLIPAL2ATG180,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:0)",0.0,1000.0,False,2agpg180_c + pg180_c --> apg180_c + g3pg_c
LPLIPAL2ATG161,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:1)",0.0,1000.0,False,2agpg161_c + pg161_c --> apg161_c + g3pg_c
LPLIPAL2ATG181,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:1)",0.0,1000.0,False,2agpg181_c + pg181_c --> apg181_c + g3pg_c
FACOAE100,Fatty-acid-CoA thioesterase (decanoate),0.0,1000.0,False,dcacoa_c + h2o_c --> coa_c + dca_c + h_c
FACOAE80,Fatty-acid-CoA thioesterase (octanoate),0.0,1000.0,False,h2o_c + occoa_c --> coa_c + h_c + octa_c
FACOAE60,Fatty-acid-CoA thioesterase (hexanoate),0.0,1000.0,False,h2o_c + hxcoa_c --> coa_c + h_c + hxa_c
CLPNS180pp,"Cardiolipin synthase (periplasmic, n-C18:0)",-1000.0,1000.0,True,2.0 pg180_p <=> clpn180_p + glyc_p
PLIPA1E120pp,"Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm)",0.0,1000.0,False,h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p
CLPNS181pp,"Cardiolipin synthase (periplasmic, n-C18:1)",-1000.0,1000.0,True,2.0 pg181_p <=> clpn181_p + glyc_p
EX_cys__L_e,L-Cysteine exchange,0.0,1000.0,False,cys__L_e --> 
PG161abcpp,"Phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)",0.0,1000.0,False,atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c
PGP120abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)",0.0,1000.0,False,atp_c + h2o_c + pgp120_c --> adp_c + h_c + pgp120_p + pi_c
MALtex,Malate transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,mal__L_e <=> mal__L_p
NO3tex,Nitrate transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,no3_e <=> no3_p
3OAS141,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1),0.0,1000.0,False,cddec5eACP_c + h_c + malACP_c --> 3ocmrs7eACP_c + ACP_c + co2_c
3OAR121,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1),0.0,1000.0,False,3ocddec5eACP_c + h_c + nadph_c --> 3hcddec5eACP_c + nadp_c
CFAS160G,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)",0.0,1000.0,False,2.0 amet_c + pg161_c --> 2.0 ahcys_c + cpg160_c + 2.0 h_c
PGP161abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)",0.0,1000.0,False,atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c
PGP181abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",0.0,1000.0,False,atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c
PA120abcpp,"Phosphatidate transport via ABC system (n-C12:0, periplasm)",0.0,1000.0,False,atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c
PLIPA1G120pp,"Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)",0.0,1000.0,False,h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p
URAt2pp,Uracil transport in via proton symport (periplasm),0.0,1000.0,False,h_p + ura_p --> h_c + ura_c
FACOAE141,Fatty-acid-CoA thioesterase (tetradecenoate),0.0,1000.0,False,h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c
CLPNS120pp,"Cardiolipin synthase (periplasmic, n-C12:0)",-1000.0,1000.0,True,2.0 pg120_p <=> clpn120_p + glyc_p
ALPATE160pp,"Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)",0.0,1000.0,False,alpp_p + pe160_p --> 2agpe160_p + lpp_p
FACOAE161,Fatty-acid-CoA thioesterase (hexadecenoate),0.0,1000.0,False,h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c
EX_gsn_e,Guanosine exchange,0.0,1000.0,False,gsn_e --> 
TTDCEAtexi,Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,1000.0,False,ttdcea_e --> ttdcea_p
HDCEAtexi,Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,1000.0,False,hdcea_e --> hdcea_p
ALPATG160pp,"Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)",0.0,1000.0,False,alpp_p + pg160_p --> 2agpg160_p + lpp_p
